,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
49546,49547,2015,8,27,10,2,6.0,,5.0,9.0,17.0,51.0,1011.0,28.0,NE,4.02,0.0,0.0
49547,49548,2015,8,27,11,2,8.0,,7.0,7.0,16.0,42.0,1010.0,30.0,SE,1.79,0.0,0.0
49548,49549,2015,8,27,12,2,8.0,,9.0,7.0,15.0,37.0,1010.0,31.0,cv,1.79,0.0,0.0
49549,49550,2015,8,27,13,2,10.0,,14.0,5.0,15.0,35.0,1009.0,32.0,cv,2.68,0.0,0.0
49550,49551,2015,8,27,14,2,11.0,,8.0,7.0,15.0,40.0,1008.0,30.0,NE,1.79,0.0,0.0
49551,49552,2015,8,27,15,2,3.0,,3.0,8.0,17.0,43.0,1008.0,31.0,NW,4.02,0.0,0.0
49552,49553,2015,8,27,16,2,7.0,,5.0,14.0,15.0,37.0,1007.0,31.0,NW,8.04,0.0,0.0
49553,49554,2015,8,27,17,2,13.0,,14.0,8.0,15.0,40.0,1007.0,30.0,NW,12.06,0.0,0.0
49554,49555,2015,8,27,18,2,20.0,,10.0,11.0,18.0,51.0,1007.0,29.0,NW,16.08,0.0,0.0
49555,49556,2015,8,27,19,2,16.0,,15.0,15.0,17.0,51.0,1008.0,28.0,NW,17.87,0.0,0.0
49556,49557,2015,8,27,20,2,17.0,,16.0,18.0,19.0,78.0,1008.0,23.0,cv,0.89,0.0,0.0
49557,49558,2015,8,27,21,2,19.0,,16.0,16.0,19.0,83.0,1009.0,22.0,cv,1.78,0.0,0.0
49558,49559,2015,8,27,22,2,20.0,,18.0,26.0,20.0,88.0,1009.0,22.0,NE,0.89,0.0,0.0
49559,49560,2015,8,27,23,2,35.0,,21.0,38.0,19.0,88.0,1009.0,21.0,NE,1.78,0.0,0.0
49560,49561,2015,8,28,0,2,31.0,,23.0,37.0,19.0,88.0,1009.0,21.0,cv,0.89,0.0,0.0
49561,49562,2015,8,28,1,2,40.0,,22.0,32.0,19.0,88.0,1009.0,21.0,NE,0.89,0.0,0.0
49562,49563,2015,8,28,2,2,28.0,,25.0,27.0,18.0,88.0,1009.0,20.0,NE,1.78,0.0,0.0
49563,49564,2015,8,28,3,2,16.0,,20.0,17.0,18.0,88.0,1008.0,20.0,NE,2.67,0.0,0.0
49564,49565,2015,8,28,4,2,14.0,,15.0,12.0,17.0,88.0,1008.0,19.0,NW,3.13,0.0,0.0
49565,49566,2015,8,28,5,2,12.0,,7.0,11.0,18.0,93.0,1008.0,19.0,NW,4.02,0.0,0.0
49566,49567,2015,8,28,6,2,9.0,,5.0,11.0,17.0,88.0,1008.0,19.0,NW,5.81,0.0,0.0
49567,49568,2015,8,28,7,2,9.0,,7.0,11.0,18.0,82.0,1009.0,21.0,NW,8.94,0.0,0.0
49568,49569,2015,8,28,8,2,10.0,12.0,6.0,9.0,18.0,65.0,1009.0,25.0,NW,10.73,0.0,0.0
49569,49570,2015,8,28,9,2,12.0,4.0,3.0,7.0,18.0,54.0,1009.0,28.0,NW,14.75,0.0,0.0
49570,49571,2015,8,28,10,2,16.0,7.0,8.0,9.0,18.0,51.0,1009.0,29.0,cv,1.79,0.0,0.0
49571,49572,2015,8,28,11,2,16.0,8.0,17.0,11.0,17.0,45.0,1008.0,30.0,NW,3.13,0.0,0.0
49572,49573,2015,8,28,12,2,15.0,14.0,10.0,11.0,17.0,40.0,1007.0,32.0,NW,4.92,0.0,0.0
49573,49574,2015,8,28,13,2,13.0,,7.0,12.0,16.0,38.0,1007.0,32.0,cv,0.89,0.0,0.0
49574,49575,2015,8,28,14,2,8.0,,5.0,8.0,15.0,33.0,1006.0,33.0,cv,2.68,0.0,0.0
49575,49576,2015,8,28,15,2,7.0,,4.0,6.0,14.0,30.0,1005.0,34.0,cv,3.57,0.0,0.0
49576,49577,2015,8,28,16,2,10.0,,5.0,8.0,14.0,31.0,1005.0,33.0,cv,5.36,0.0,0.0
49577,49578,2015,8,28,17,2,7.0,,4.0,11.0,14.0,33.0,1005.0,32.0,SE,1.79,0.0,0.0
49578,49579,2015,8,28,18,2,14.0,,3.0,12.0,15.0,40.0,1005.0,30.0,SE,3.58,0.0,0.0
49579,49580,2015,8,28,19,2,26.0,,21.0,28.0,20.0,65.0,1005.0,27.0,SE,5.37,0.0,0.0
49580,49581,2015,8,28,20,2,23.0,,18.0,23.0,16.0,57.0,1007.0,25.0,SE,9.39,0.0,0.0
49581,49582,2015,8,28,21,2,18.0,,15.0,15.0,17.0,64.0,1008.0,24.0,SE,11.18,0.0,0.0
49582,49583,2015,8,28,22,2,25.0,,13.0,18.0,16.0,64.0,1008.0,23.0,SE,12.97,0.0,0.0
49583,49584,2015,8,28,23,2,23.0,,18.0,24.0,17.0,73.0,1008.0,22.0,SE,14.76,0.0,0.0
49584,49585,2015,8,29,0,2,25.0,,19.0,28.0,17.0,73.0,1009.0,22.0,SE,17.89,0.0,0.0
49585,49586,2015,8,29,1,2,27.0,,19.0,34.0,16.0,64.0,1009.0,23.0,SE,21.02,0.0,0.0
49586,49587,2015,8,29,2,2,16.0,,8.0,11.0,15.0,64.0,1009.0,22.0,SE,22.81,4.0,4.0
49587,49588,2015,8,29,3,2,11.0,,3.0,10.0,15.0,64.0,1009.0,22.0,NW,3.13,0.0,0.0
49588,49589,2015,8,29,4,2,16.0,,10.0,17.0,16.0,73.0,1008.0,21.0,NW,6.26,0.0,0.0
49589,49590,2015,8,29,5,2,27.0,,19.0,27.0,17.0,88.0,1009.0,19.0,cv,0.89,0.0,0.0
49590,49591,2015,8,29,6,2,30.0,,23.0,26.0,17.0,88.0,1009.0,19.0,cv,1.78,0.0,0.0
49591,49592,2015,8,29,7,2,29.0,,27.0,29.0,18.0,78.0,1009.0,22.0,cv,2.67,0.1,0.1
49592,49593,2015,8,29,8,2,27.0,,18.0,23.0,18.0,69.0,1010.0,24.0,cv,3.56,0.0,0.0
49593,49594,2015,8,29,9,2,18.0,,16.0,22.0,18.0,61.0,1010.0,26.0,cv,4.45,0.0,0.0
49594,49595,2015,8,29,10,2,22.0,,17.0,21.0,18.0,57.0,1010.0,27.0,NE,1.79,0.0,0.0
49595,49596,2015,8,29,11,2,23.0,,18.0,24.0,16.0,45.0,1009.0,29.0,cv,1.79,0.0,0.0
49596,49597,2015,8,29,12,2,34.0,,26.0,25.0,17.0,48.0,1009.0,29.0,SE,1.79,0.0,0.0
49597,49598,2015,8,29,13,2,38.0,,28.0,32.0,18.0,45.0,1009.0,31.0,SE,3.58,0.0,0.0
49598,49599,2015,8,29,14,2,42.0,,30.0,30.0,17.0,43.0,1008.0,31.0,SE,6.71,0.0,0.0
49599,49600,2015,8,29,15,2,38.0,,30.0,37.0,17.0,43.0,1007.0,31.0,SE,10.73,0.0,0.0
49600,49601,2015,8,29,16,2,36.0,,30.0,35.0,18.0,48.0,1007.0,30.0,SE,14.75,0.0,0.0
49601,49602,2015,8,29,17,2,36.0,,19.0,31.0,18.0,51.0,1007.0,29.0,SE,17.88,0.0,0.0
49602,49603,2015,8,29,18,2,33.0,,21.0,21.0,17.0,51.0,1007.0,28.0,SE,22.8,0.0,0.0
49603,49604,2015,8,29,19,2,38.0,,17.0,28.0,16.0,50.0,1008.0,27.0,SE,24.59,0.0,0.0
49604,49605,2015,8,29,20,2,29.0,,25.0,29.0,17.0,57.0,1009.0,26.0,SE,26.38,0.0,0.0
49605,49606,2015,8,29,21,2,35.0,,27.0,29.0,17.0,61.0,1010.0,25.0,SE,29.51,0.0,0.0
49606,49607,2015,8,29,22,2,47.0,,36.0,40.0,18.0,69.0,1010.0,24.0,SE,32.64,0.0,0.0
49607,49608,2015,8,29,23,2,56.0,,36.0,38.0,19.0,83.0,1010.0,22.0,SE,36.66,0.0,0.0
49608,49609,2015,8,30,0,2,42.0,,25.0,27.0,17.0,73.0,1011.0,22.0,SE,38.45,0.0,0.0
49609,49610,2015,8,30,1,2,26.0,,19.0,24.0,17.0,77.0,1010.0,21.0,SE,40.24,0.0,0.0
49610,49611,2015,8,30,2,2,22.0,,18.0,18.0,17.0,77.0,1011.0,21.0,cv,0.89,0.0,0.0
49611,49612,2015,8,30,3,2,21.0,,15.0,25.0,17.0,77.0,1011.0,21.0,SE,1.79,0.0,0.0
49612,49613,2015,8,30,4,2,24.0,,21.0,26.0,17.0,77.0,1011.0,21.0,cv,0.89,0.0,0.0
49613,49614,2015,8,30,5,2,22.0,,21.0,22.0,18.0,82.0,1011.0,21.0,cv,1.34,0.3,0.3
49614,49615,2015,8,30,6,2,20.0,,19.0,30.0,18.0,82.0,1011.0,21.0,cv,2.23,0.0,0.0
49615,49616,2015,8,30,7,2,27.0,,29.0,38.0,19.0,88.0,1012.0,21.0,SE,0.89,0.0,0.0
49616,49617,2015,8,30,8,2,40.0,,38.0,40.0,19.0,88.0,1012.0,21.0,SE,4.02,0.0,0.0
49617,49618,2015,8,30,9,2,43.0,,37.0,42.0,18.0,82.0,1012.0,21.0,SE,5.81,0.0,0.0
49618,49619,2015,8,30,10,2,33.0,,25.0,36.0,18.0,78.0,1013.0,22.0,NE,1.79,0.0,0.0
49619,49620,2015,8,30,11,2,32.0,,31.0,34.0,18.0,78.0,1013.0,22.0,SE,3.13,10.8,10.8
49620,49621,2015,8,30,12,2,34.0,,26.0,29.0,18.0,78.0,1013.0,22.0,NE,3.13,5.0,15.8
49621,49622,2015,8,30,13,2,30.0,,26.0,19.0,19.0,83.0,1012.0,22.0,SE,3.13,0.0,0.0
49622,49623,2015,8,30,14,2,22.0,,21.0,26.0,18.0,78.0,1012.0,22.0,SE,4.92,0.6,0.6
49623,49624,2015,8,30,15,2,24.0,,19.0,27.0,19.0,78.0,1011.0,23.0,NE,3.13,3.9,4.5
49624,49625,2015,8,30,16,2,15.0,,7.0,11.0,18.0,73.0,1011.0,23.0,SE,1.79,0.6,5.1
49625,49626,2015,8,30,17,2,15.0,,8.0,12.0,18.0,78.0,1011.0,22.0,SE,3.58,0.8,5.9
49626,49627,2015,8,30,18,2,21.0,,9.0,20.0,18.0,78.0,1011.0,22.0,cv,0.89,0.3,6.2
49627,49628,2015,8,30,19,2,29.0,,17.0,31.0,18.0,82.0,1011.0,21.0,SE,1.79,0.0,0.0
49628,49629,2015,8,30,20,2,29.0,,20.0,19.0,18.0,82.0,1012.0,21.0,cv,0.89,0.0,0.0
49629,49630,2015,8,30,21,2,37.0,,20.0,31.0,18.0,88.0,1012.0,20.0,NE,0.89,0.0,0.0
49630,49631,2015,8,30,22,2,47.0,,31.0,36.0,18.0,88.0,1012.0,20.0,NE,2.68,0.0,0.0
49631,49632,2015,8,30,23,2,56.0,,42.0,44.0,19.0,88.0,1012.0,21.0,NW,1.79,0.0,0.0
49632,49633,2015,8,31,0,2,54.0,,46.0,49.0,19.0,83.0,1013.0,22.0,NW,3.58,0.0,0.0
49633,49634,2015,8,31,1,2,46.0,,44.0,48.0,19.0,83.0,1013.0,22.0,NW,6.71,0.1,0.1
49634,49635,2015,8,31,2,2,43.0,,39.0,42.0,19.0,83.0,1013.0,22.0,NW,9.84,0.2,0.3
49635,49636,2015,8,31,3,2,38.0,,40.0,43.0,19.0,83.0,1012.0,22.0,NW,11.63,0.1,0.4
49636,49637,2015,8,31,4,2,38.0,,37.0,45.0,19.0,93.0,1012.0,20.0,NE,1.79,0.1,0.5
49637,49638,2015,8,31,5,2,38.0,46.0,39.0,45.0,19.0,93.0,1012.0,20.0,NW,1.79,0.0,0.0
49638,49639,2015,8,31,6,2,36.0,,39.0,48.0,19.0,93.0,1012.0,20.0,NW,3.58,0.1,0.1
49639,49640,2015,8,31,7,2,34.0,,26.0,35.0,19.0,93.0,1013.0,20.0,NW,4.47,0.2,0.3
49640,49641,2015,8,31,8,2,31.0,,23.0,25.0,19.0,88.0,1013.0,21.0,NW,6.26,0.3,0.6
49641,49642,2015,8,31,9,2,22.0,,23.0,21.0,19.0,88.0,1013.0,21.0,NE,0.89,0.0,0.0
49642,49643,2015,8,31,10,2,18.0,,20.0,17.0,20.0,88.0,1013.0,22.0,NW,3.13,5.0,5.0
49643,49644,2015,8,31,11,2,22.0,,18.0,23.0,19.0,83.0,1013.0,22.0,NE,1.79,1.2,6.2
49644,49645,2015,8,31,12,2,19.0,,11.0,21.0,19.0,93.0,1013.0,20.0,NE,3.58,0.0,0.0
49645,49646,2015,8,31,13,2,29.0,,14.0,20.0,19.0,93.0,1013.0,20.0,cv,0.89,0.0,0.0
49646,49647,2015,8,31,14,2,21.0,,20.0,21.0,19.0,88.0,1013.0,21.0,NW,1.79,0.0,0.0
49647,49648,2015,8,31,15,2,30.0,,19.0,20.0,18.0,78.0,1012.0,22.0,cv,1.79,0.0,0.0
49648,49649,2015,8,31,16,2,25.0,,18.0,18.0,19.0,78.0,1012.0,23.0,cv,2.68,0.0,0.0
49649,49650,2015,8,31,17,2,29.0,,18.0,24.0,19.0,83.0,1012.0,22.0,cv,3.57,0.0,0.0
49650,49651,2015,8,31,18,2,29.0,,20.0,25.0,20.0,94.0,1012.0,21.0,cv,4.46,0.0,0.0
49651,49652,2015,8,31,19,2,33.0,,25.0,30.0,19.0,93.0,1012.0,20.0,cv,5.35,0.5,0.5
49652,49653,2015,8,31,20,2,33.0,,21.0,30.0,19.0,93.0,1013.0,20.0,NE,3.13,0.0,0.0
49653,49654,2015,8,31,21,2,22.0,,12.0,9.0,18.0,93.0,1013.0,19.0,NE,6.26,0.6,0.6
49654,49655,2015,8,31,22,2,13.0,,9.0,8.0,18.0,93.0,1013.0,19.0,NE,9.39,0.8,1.4
49655,49656,2015,8,31,23,2,9.0,,7.0,10.0,18.0,93.0,1013.0,19.0,NE,11.18,0.7,2.1
49656,49657,2015,9,1,0,3,11.0,,3.0,9.0,18.0,93.0,1013.0,19.0,NW,3.13,0.5,2.6
49657,49658,2015,9,1,1,3,12.0,,4.0,9.0,18.0,93.0,1013.0,19.0,NW,4.92,0.9,3.5
49658,49659,2015,9,1,2,3,12.0,,4.0,11.0,18.0,93.0,1013.0,19.0,NW,8.05,0.5,4.0
49659,49660,2015,9,1,3,3,9.0,,5.0,13.0,18.0,93.0,1013.0,19.0,NW,11.18,0.3,4.3
49660,49661,2015,9,1,4,3,10.0,,4.0,10.0,18.0,93.0,1012.0,19.0,NE,3.13,0.1,4.4
49661,49662,2015,9,1,5,3,7.0,,3.0,10.0,18.0,93.0,1012.0,19.0,NW,4.02,0.1,4.5
49662,49663,2015,9,1,6,3,10.0,,3.0,10.0,18.0,93.0,1012.0,19.0,NW,7.15,0.3,4.8
49663,49664,2015,9,1,7,3,9.0,,5.0,7.0,18.0,93.0,1012.0,19.0,NW,10.28,0.2,5.0
49664,49665,2015,9,1,8,3,8.0,,,9.0,19.0,100.0,1013.0,19.0,NW,15.2,0.8,5.8
49665,49666,2015,9,1,9,3,11.0,,9.0,7.0,19.0,93.0,1013.0,20.0,NW,19.22,,
49666,49667,2015,9,1,10,3,9.0,,6.0,10.0,19.0,88.0,1013.0,21.0,NW,23.24,0.0,0.0
49667,49668,2015,9,1,11,3,6.0,,3.0,9.0,18.0,82.0,1013.0,21.0,NE,4.92,0.0,0.0
49668,49669,2015,9,1,12,3,5.0,,6.0,9.0,18.0,73.0,1013.0,23.0,NE,10.73,0.0,0.0
49669,49670,2015,9,1,13,3,13.0,,3.0,9.0,18.0,82.0,1013.0,21.0,NW,5.81,0.1,0.1
49670,49671,2015,9,1,14,3,7.0,,,11.0,19.0,78.0,1013.0,23.0,NW,7.6,0.1,0.2
49671,49672,2015,9,1,15,3,6.0,,3.0,6.0,19.0,73.0,1012.0,24.0,NE,3.13,0.0,0.0
49672,49673,2015,9,1,16,3,6.0,,7.0,7.0,18.0,69.0,1012.0,24.0,NE,7.15,0.0,0.0
49673,49674,2015,9,1,17,3,6.0,,7.0,10.0,18.0,69.0,1012.0,24.0,NW,3.13,0.0,0.0
49674,49675,2015,9,1,18,3,12.0,,13.0,13.0,18.0,69.0,1012.0,24.0,NW,4.92,0.0,0.0
49675,49676,2015,9,1,19,3,26.0,,9.0,16.0,19.0,83.0,1012.0,22.0,NW,6.71,0.0,0.0
49676,49677,2015,9,1,20,3,35.0,,11.0,21.0,19.0,88.0,1013.0,21.0,NW,8.5,0.0,0.0
49677,49678,2015,9,1,21,3,27.0,,14.0,13.0,19.0,88.0,1013.0,21.0,NW,10.29,0.0,0.0
49678,49679,2015,9,1,22,3,20.0,,9.0,16.0,19.0,88.0,1013.0,21.0,NW,12.08,0.0,0.0
49679,49680,2015,9,1,23,3,13.0,,10.0,17.0,18.0,88.0,1013.0,20.0,NW,13.87,0.0,0.0
49680,49681,2015,9,2,0,3,15.0,,6.0,8.0,18.0,88.0,1013.0,20.0,NW,17.0,0.0,0.0
49681,49682,2015,9,2,1,3,11.0,,7.0,7.0,18.0,88.0,1013.0,20.0,NW,20.13,0.0,0.0
49682,49683,2015,9,2,2,3,8.0,,5.0,9.0,18.0,88.0,1013.0,20.0,NW,23.26,0.0,0.0
49683,49684,2015,9,2,3,3,10.0,,3.0,9.0,18.0,88.0,1013.0,20.0,NW,26.39,0.0,0.0
49684,49685,2015,9,2,4,3,9.0,,6.0,8.0,18.0,88.0,1013.0,20.0,NW,29.52,0.0,0.0
49685,49686,2015,9,2,5,3,5.0,,5.0,8.0,17.0,88.0,1013.0,19.0,NW,32.65,0.0,0.0
49686,49687,2015,9,2,6,3,10.0,,4.0,8.0,17.0,88.0,1014.0,19.0,NW,35.78,0.0,0.0
49687,49688,2015,9,2,7,3,9.0,,6.0,11.0,17.0,77.0,1014.0,21.0,NW,39.8,0.0,0.0
49688,49689,2015,9,2,8,3,12.0,,5.0,14.0,18.0,78.0,1014.0,22.0,NW,42.93,0.0,0.0
49689,49690,2015,9,2,9,3,9.0,,8.0,9.0,18.0,65.0,1014.0,25.0,NW,46.06,0.0,0.0
49690,49691,2015,9,2,10,3,4.0,,3.0,6.0,18.0,57.0,1014.0,27.0,NW,50.08,0.0,0.0
49691,49692,2015,9,2,11,3,6.0,,7.0,3.0,18.0,48.0,1013.0,30.0,NW,55.0,0.0,0.0
49692,49693,2015,9,2,12,3,7.0,,3.0,6.0,17.0,45.0,1013.0,30.0,NW,59.92,0.0,0.0
49693,49694,2015,9,2,13,3,4.0,,4.0,6.0,17.0,43.0,1013.0,31.0,NW,63.94,0.0,0.0
49694,49695,2015,9,2,14,3,8.0,,3.0,3.0,17.0,43.0,1012.0,31.0,NW,67.96,0.0,0.0
49695,49696,2015,9,2,15,3,8.0,,3.0,2.0,17.0,40.0,1012.0,32.0,NW,71.09,0.0,0.0
49696,49697,2015,9,2,16,3,6.0,,3.0,2.0,17.0,43.0,1011.0,31.0,NE,1.79,0.0,0.0
49697,49698,2015,9,2,17,3,3.0,,3.0,2.0,17.0,43.0,1011.0,31.0,cv,0.89,0.0,0.0
49698,49699,2015,9,2,18,3,8.0,,6.0,6.0,19.0,54.0,1011.0,29.0,SE,0.89,0.0,0.0
49699,49700,2015,9,2,19,3,13.0,,8.0,16.0,19.0,65.0,1011.0,26.0,SE,2.68,0.0,0.0
49700,49701,2015,9,2,20,3,11.0,,8.0,17.0,19.0,73.0,1012.0,24.0,SE,4.47,0.0,0.0
49701,49702,2015,9,2,21,3,12.0,,9.0,16.0,17.0,57.0,1012.0,26.0,SE,7.6,0.0,0.0
49702,49703,2015,9,2,22,3,12.0,,10.0,13.0,19.0,83.0,1013.0,22.0,cv,0.89,0.0,0.0
49703,49704,2015,9,2,23,3,18.0,,15.0,17.0,19.0,88.0,1013.0,21.0,SE,0.89,0.0,0.0
49704,49705,2015,9,3,0,3,19.0,,12.0,35.0,19.0,93.0,1013.0,20.0,cv,0.89,0.0,0.0
49705,49706,2015,9,3,1,3,21.0,,20.0,22.0,19.0,93.0,1013.0,20.0,SE,0.89,0.0,0.0
49706,49707,2015,9,3,2,3,17.0,,21.0,19.0,19.0,93.0,1014.0,20.0,NW,0.89,0.0,0.0
49707,49708,2015,9,3,3,3,15.0,,15.0,7.0,18.0,93.0,1013.0,19.0,NW,2.68,0.0,0.0
49708,49709,2015,9,3,4,3,11.0,,9.0,6.0,18.0,93.0,1014.0,19.0,NW,5.81,0.0,0.0
49709,49710,2015,9,3,5,3,9.0,,10.0,5.0,17.0,88.0,1014.0,19.0,NW,7.6,0.0,0.0
49710,49711,2015,9,3,6,3,9.0,,3.0,6.0,17.0,88.0,1015.0,19.0,NW,10.73,0.0,0.0
49711,49712,2015,9,3,7,3,7.0,,3.0,7.0,19.0,83.0,1015.0,22.0,NW,12.52,0.0,0.0
49712,49713,2015,9,3,8,3,3.0,,5.0,7.0,18.0,61.0,1015.0,26.0,NW,15.65,0.0,0.0
49713,49714,2015,9,3,9,3,9.0,,7.0,6.0,18.0,57.0,1015.0,27.0,NE,4.02,0.0,0.0
49714,49715,2015,9,3,10,3,11.0,,9.0,4.0,17.0,51.0,1015.0,28.0,NE,8.04,0.0,0.0
49715,49716,2015,9,3,11,3,11.0,,7.0,6.0,18.0,48.0,1015.0,30.0,NE,9.83,0.0,0.0
49716,49717,2015,9,3,12,3,15.0,,5.0,12.0,18.0,45.0,1014.0,31.0,NE,11.62,0.0,0.0
49717,49718,2015,9,3,13,3,15.0,,12.0,10.0,16.0,40.0,1014.0,31.0,cv,1.79,0.0,0.0
49718,49719,2015,9,3,14,3,18.0,,16.0,12.0,16.0,38.0,1013.0,32.0,SE,1.79,0.0,0.0
49719,49720,2015,9,3,15,3,14.0,,12.0,16.0,16.0,38.0,1013.0,32.0,SE,3.58,0.0,0.0
49720,49721,2015,9,3,16,3,13.0,,11.0,13.0,17.0,43.0,1012.0,31.0,SE,6.71,0.0,0.0
49721,49722,2015,9,3,17,3,14.0,,11.0,12.0,18.0,48.0,1012.0,30.0,SE,9.84,0.0,0.0
49722,49723,2015,9,3,18,3,9.0,,12.0,9.0,18.0,51.0,1012.0,29.0,SE,11.63,0.0,0.0
49723,49724,2015,9,3,19,3,18.0,,19.0,17.0,19.0,65.0,1012.0,26.0,SE,13.42,0.0,0.0
49724,49725,2015,9,3,20,3,21.0,,19.0,25.0,19.0,61.0,1013.0,27.0,SE,17.44,0.0,0.0
49725,49726,2015,9,3,21,3,24.0,,27.0,32.0,19.0,69.0,1014.0,25.0,SE,20.57,0.0,0.0
49726,49727,2015,9,3,22,3,39.0,,30.0,39.0,19.0,73.0,1014.0,24.0,SE,23.7,0.0,0.0
49727,49728,2015,9,3,23,3,43.0,,39.0,41.0,19.0,78.0,1014.0,23.0,SE,25.49,0.0,0.0
49728,49729,2015,9,4,0,3,54.0,,50.0,51.0,19.0,83.0,1014.0,22.0,SE,27.28,0.0,0.0
49729,49730,2015,9,4,1,3,62.0,,55.0,55.0,19.0,83.0,1014.0,22.0,SE,29.07,0.0,0.0
49730,49731,2015,9,4,2,3,69.0,,53.0,62.0,19.0,83.0,1014.0,22.0,SE,30.86,0.0,0.0
49731,49732,2015,9,4,3,3,69.0,,61.0,63.0,19.0,88.0,1014.0,21.0,cv,0.89,0.0,0.0
49732,49733,2015,9,4,4,3,78.0,,60.0,60.0,18.0,88.0,1014.0,20.0,cv,1.78,0.0,0.0
49733,49734,2015,9,4,5,3,74.0,,55.0,56.0,18.0,88.0,1014.0,20.0,NE,0.89,0.0,0.0
49734,49735,2015,9,4,6,3,65.0,,55.0,54.0,19.0,93.0,1014.0,20.0,cv,0.45,0.0,0.0
49735,49736,2015,9,4,7,3,57.0,,53.0,53.0,19.0,88.0,1014.0,21.0,cv,1.34,0.0,0.0
49736,49737,2015,9,4,8,3,59.0,,52.0,56.0,19.0,78.0,1014.0,23.0,SE,1.79,0.0,0.0
49737,49738,2015,9,4,9,3,66.0,,57.0,66.0,19.0,78.0,1014.0,23.0,SE,3.58,0.0,0.0
49738,49739,2015,9,4,10,3,77.0,,72.0,69.0,20.0,78.0,1014.0,24.0,SE,5.37,0.0,0.0
49739,49740,2015,9,4,11,3,82.0,,74.0,70.0,20.0,78.0,1013.0,24.0,SE,8.5,0.6,0.6
49740,49741,2015,9,4,12,3,82.0,,62.0,65.0,19.0,73.0,1012.0,24.0,SE,11.63,4.4,5.0
49741,49742,2015,9,4,13,3,70.0,,53.0,64.0,19.0,78.0,1012.0,23.0,SE,15.65,0.1,5.1
49742,49743,2015,9,4,14,3,54.0,,51.0,51.0,19.0,88.0,1011.0,21.0,SE,18.78,0.7,5.8
49743,49744,2015,9,4,15,3,42.0,,35.0,37.0,19.0,93.0,1011.0,20.0,SE,20.57,0.8,6.6
49744,49745,2015,9,4,16,3,38.0,,34.0,44.0,19.0,93.0,1011.0,20.0,SE,23.7,8.4,15.0
49745,49746,2015,9,4,17,3,22.0,28.0,15.0,21.0,19.0,93.0,1012.0,20.0,SE,26.83,,
49746,49747,2015,9,4,18,3,39.0,,33.0,45.0,19.0,100.0,1011.0,19.0,SE,29.96,0.6,0.6
49747,49748,2015,9,4,19,3,43.0,,34.0,44.0,19.0,100.0,1011.0,19.0,SE,31.75,,
49748,49749,2015,9,4,20,3,37.0,,30.0,39.0,19.0,100.0,1012.0,19.0,SE,33.54,,
49749,49750,2015,9,4,21,3,29.0,,25.0,32.0,19.0,100.0,1012.0,19.0,SE,37.56,,
49750,49751,2015,9,4,22,3,21.0,,15.0,20.0,19.0,100.0,1012.0,19.0,SE,40.69,3.0,3.0
49751,49752,2015,9,4,23,3,14.0,,13.0,18.0,18.0,93.0,1011.0,19.0,SE,43.82,3.0,6.0
49752,49753,2015,9,5,0,3,16.0,,13.0,18.0,18.0,93.0,1011.0,19.0,SE,45.61,3.9,9.9
49753,49754,2015,9,5,1,3,18.0,,16.0,22.0,18.0,100.0,1011.0,18.0,SE,48.74,0.4,10.3
49754,49755,2015,9,5,2,3,25.0,,17.0,28.0,18.0,100.0,1010.0,18.0,SE,51.87,0.9,11.2
49755,49756,2015,9,5,3,3,22.0,,17.0,26.0,18.0,100.0,1010.0,18.0,SE,53.66,0.7,11.9
49756,49757,2015,9,5,4,3,18.0,,16.0,21.0,18.0,100.0,1009.0,18.0,SE,55.45,1.1,13.0
49757,49758,2015,9,5,5,3,21.0,,16.0,25.0,18.0,100.0,1009.0,18.0,SE,57.24,1.4,14.4
49758,49759,2015,9,5,6,3,20.0,,15.0,22.0,18.0,100.0,1010.0,18.0,SE,60.37,2.8,17.2
49759,49760,2015,9,5,7,3,12.0,,9.0,14.0,18.0,100.0,1010.0,18.0,SE,62.16,0.7,17.9
49760,49761,2015,9,5,8,3,11.0,,5.0,11.0,18.0,100.0,1010.0,18.0,SE,63.95,1.7,19.6
49761,49762,2015,9,5,9,3,12.0,,12.0,16.0,18.0,100.0,1010.0,18.0,SE,65.74,0.4,20.0
49762,49763,2015,9,5,10,3,24.0,,21.0,28.0,18.0,100.0,1011.0,18.0,NE,3.13,0.0,0.0
49763,49764,2015,9,5,11,3,26.0,,22.0,28.0,18.0,93.0,1011.0,19.0,NE,4.92,0.0,0.0
49764,49765,2015,9,5,12,3,29.0,,18.0,19.0,18.0,93.0,1011.0,19.0,cv,0.89,0.4,0.4
49765,49766,2015,9,5,13,3,17.0,,10.0,18.0,18.0,93.0,1011.0,19.0,cv,1.78,0.1,0.5
49766,49767,2015,9,5,14,3,13.0,,6.0,14.0,17.0,82.0,1011.0,20.0,cv,2.67,0.0,0.0
49767,49768,2015,9,5,15,3,16.0,,9.0,17.0,16.0,82.0,1011.0,19.0,SE,3.13,0.0,0.0
49768,49769,2015,9,5,16,3,17.0,,12.0,18.0,16.0,82.0,1011.0,19.0,NW,4.92,0.0,0.0
49769,49770,2015,9,5,17,3,18.0,,11.0,17.0,17.0,88.0,1011.0,19.0,NW,8.05,0.1,0.1
