No,pm,DEWP,TEMP,PRES,Iws,Is,Ir,HUMI,precipitation,Iprec,cbwd,rain,snow
35153,219,-7,2.0,1020.0,1.79,0,0,51.0,0.0,0.0,1.0,0.0,0.0
35154,224,-7,1.0,1020.0,3.58,0,0,55.0,0.0,0.0,1.0,0.0,0.0
35155,212,-8,-2.0,1020.0,6.71,0,0,63.0,0.0,0.0,1.0,0.0,0.0
35156,221,-8,-3.0,1021.0,8.5,0,0,68.0,0.0,0.0,1.0,0.0,0.0
35157,221,-8,-4.0,1021.0,10.29,0,0,73.0,0.0,0.0,1.0,0.0,0.0
35158,217,-8,-4.0,1021.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
35159,203,-8,-4.0,1021.0,1.78,0,0,73.0,0.0,0.0,2.0,0.0,0.0
35160,221,-9,-5.0,1021.0,1.79,0,0,73.0,0.0,0.0,1.0,0.0,0.0
35161,192,-8,-4.0,1021.0,3.58,0,0,73.0,0.0,0.0,1.0,0.0,0.0
35162,183,-10,-6.0,1022.0,6.71,0,0,73.0,0.0,0.0,1.0,0.0,0.0
35163,175,-8,-5.0,1022.0,10.73,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35164,177,-9,-6.0,1022.0,14.75,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35165,183,-10,-7.0,1023.0,17.88,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35166,155,-10,-7.0,1023.0,22.8,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35167,151,-9,-6.0,1023.0,26.82,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35168,137,-10,-7.0,1024.0,29.95,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35169,109,-8,-4.0,1024.0,34.87,0,0,73.0,0.0,0.0,1.0,0.0,0.0
35170,140,-8,-2.0,1025.0,39.79,0,0,63.0,0.0,0.0,1.0,0.0,0.0
35171,117,-8,1.0,1026.0,42.92,0,0,50.0,0.0,0.0,1.0,0.0,0.0
35172,128,-12,5.0,1026.0,46.05,0,0,27.0,0.0,0.0,1.0,0.0,0.0
35173,54,-14,5.0,1025.0,3.13,0,0,23.0,0.0,0.0,3.0,0.0,0.0
35174,34,-14,5.0,1024.0,6.26,0,0,23.0,0.0,0.0,3.0,0.0,0.0
35175,32,-15,6.0,1024.0,9.39,0,0,20.0,0.0,0.0,3.0,0.0,0.0
35176,28,-15,6.0,1024.0,12.52,0,0,20.0,0.0,0.0,3.0,0.0,0.0
35177,29,-15,6.0,1024.0,3.13,0,0,20.0,0.0,0.0,0.0,0.0,0.0
35178,37,-15,3.0,1024.0,4.92,0,0,25.0,0.0,0.0,0.0,0.0,0.0
35179,46,-15,1.0,1025.0,6.71,0,0,29.0,0.0,0.0,0.0,0.0,0.0
35180,54,-12,-1.0,1025.0,0.89,0,0,42.0,0.0,0.0,2.0,0.0,0.0
35181,53,-12,-2.0,1026.0,1.78,0,0,46.0,0.0,0.0,2.0,0.0,0.0
35182,47,-12,0.0,1026.0,4.02,0,0,39.0,0.0,0.0,0.0,0.0,0.0
35183,112,-9,-1.0,1027.0,7.15,0,0,54.0,0.0,0.0,0.0,0.0,0.0
35184,125,-8,-2.0,1028.0,8.94,0,0,63.0,0.0,0.0,0.0,0.0,0.0
35185,128,-7,-3.0,1028.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
35186,126,-5,-2.0,1028.0,1.78,0,0,79.0,0.0,0.0,2.0,0.0,0.0
35187,153,-5,-1.0,1028.0,2.67,0,0,74.0,0.0,0.0,2.0,0.0,0.0
35188,157,-5,-1.0,1028.0,3.12,1,0,74.0,0.0,0.0,2.0,0.0,1.0
35189,144,-5,-1.0,1027.0,0.89,2,0,74.0,0.0,0.0,0.0,0.0,1.0
35190,138,-5,-1.0,1027.0,0.89,3,0,74.0,0.0,0.0,2.0,0.0,1.0
35191,128,-5,-1.0,1027.0,1.79,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35192,126,-5,-1.0,1027.0,3.58,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35193,126,-5,-1.0,1027.0,5.37,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35194,159,-6,-1.0,1028.0,8.5,1,0,68.0,0.0,0.0,0.0,0.0,1.0
35195,149,-5,-1.0,1028.0,11.63,2,0,74.0,0.0,0.0,0.0,0.0,1.0
35196,123,-4,0.0,1027.0,15.65,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35197,150,-4,0.0,1026.0,18.78,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35198,146,-5,0.0,1025.0,22.8,0,0,69.0,0.0,0.0,0.0,0.0,0.0
35199,145,-5,0.0,1024.0,25.93,0,0,69.0,0.0,0.0,0.0,0.0,0.0
35200,160,-5,0.0,1024.0,27.72,0,0,69.0,0.0,0.0,0.0,0.0,0.0
35201,148,-5,0.0,1024.0,29.51,0,0,69.0,0.0,0.0,0.0,0.0,0.0
35202,156,-5,0.0,1024.0,30.4,0,0,69.0,0.0,0.0,0.0,0.0,0.0
35203,158,-7,-2.0,1024.0,31.29,0,0,68.0,0.0,0.0,0.0,0.0,0.0
35204,167,-6,-2.0,1024.0,0.89,0,0,74.0,0.0,0.0,3.0,0.0,0.0
35205,171,-5,-1.0,1025.0,0.89,0,0,74.0,0.0,0.0,0.0,0.0,0.0
35206,177,-6,-1.0,1025.0,1.78,0,0,68.0,0.0,0.0,0.0,0.0,0.0
35207,185,-6,-1.0,1025.0,0.89,0,0,68.0,0.0,0.0,3.0,0.0,0.0
35208,201,-6,-1.0,1024.0,0.89,0,0,68.0,0.0,0.0,2.0,0.0,0.0
35209,217,-6,-1.0,1024.0,1.34,0,0,68.0,0.0,0.0,2.0,0.0,0.0
35210,208,-6,-2.0,1024.0,0.89,0,0,74.0,0.0,0.0,3.0,0.0,0.0
35211,204,-7,-4.0,1024.0,0.89,0,0,79.0,0.0,0.0,2.0,0.0,0.0
35212,213,-7,-4.0,1025.0,0.89,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35213,256,-6,-3.0,1025.0,2.68,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35214,211,-6,-3.0,1024.0,5.81,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35215,203,-8,-5.0,1024.0,8.94,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35216,212,-7,-5.0,1025.0,12.07,0,0,85.0,0.0,0.0,1.0,0.0,0.0
35217,205,-6,-3.0,1026.0,16.09,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35218,196,-7,-1.0,1027.0,20.11,0,0,63.0,0.0,0.0,1.0,0.0,0.0
35219,182,-8,1.0,1028.0,24.13,0,0,50.0,0.0,0.0,1.0,0.0,0.0
35220,124,-11,3.0,1027.0,4.02,0,0,34.0,0.0,0.0,3.0,0.0,0.0
35221,102,-14,3.0,1027.0,8.94,0,0,27.0,0.0,0.0,3.0,0.0,0.0
35222,77,-14,5.0,1026.0,12.96,0,0,23.0,0.0,0.0,3.0,0.0,0.0
35223,48,-16,5.0,1026.0,16.98,0,0,20.0,0.0,0.0,3.0,0.0,0.0
35224,38,-16,5.0,1026.0,3.13,0,0,20.0,0.0,0.0,1.0,0.0,0.0
35225,31,-16,5.0,1027.0,1.79,0,0,20.0,0.0,0.0,3.0,0.0,0.0
35226,27,-16,4.0,1028.0,1.79,0,0,21.0,0.0,0.0,1.0,0.0,0.0
35227,33,-16,4.0,1028.0,4.92,0,0,21.0,0.0,0.0,1.0,0.0,0.0
35228,35,-16,-1.0,1029.0,8.94,0,0,30.0,0.0,0.0,1.0,0.0,0.0
35229,29,-19,-1.0,1030.0,12.07,0,0,24.0,0.0,0.0,1.0,0.0,0.0
35230,24,-20,0.0,1031.0,16.09,0,0,20.0,0.0,0.0,1.0,0.0,0.0
35231,26,-25,0.0,1032.0,20.11,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35232,11,-21,-4.0,1032.0,24.13,0,0,25.0,0.0,0.0,1.0,0.0,0.0
35233,14,-22,-3.0,1032.0,28.15,0,0,21.0,0.0,0.0,1.0,0.0,0.0
35234,12,-21,-4.0,1033.0,31.28,0,0,25.0,0.0,0.0,1.0,0.0,0.0
35235,9,-21,-4.0,1033.0,34.41,0,0,25.0,0.0,0.0,1.0,0.0,0.0
35236,11,-20,-4.0,1033.0,39.33,0,0,27.0,0.0,0.0,1.0,0.0,0.0
35237,15,-20,-5.0,1034.0,43.35,0,0,29.0,0.0,0.0,1.0,0.0,0.0
35238,13,-20,-5.0,1034.0,1.79,0,0,29.0,0.0,0.0,3.0,0.0,0.0
35239,15,-21,-6.0,1034.0,1.79,0,0,29.0,0.0,0.0,1.0,0.0,0.0
35240,17,-20,-6.0,1034.0,6.71,0,0,32.0,0.0,0.0,1.0,0.0,0.0
35241,19,-20,-5.0,1035.0,4.02,0,0,29.0,0.0,0.0,3.0,0.0,0.0
35242,18,-21,-5.0,1036.0,3.13,0,0,27.0,0.0,0.0,1.0,0.0,0.0
35243,21,-20,-2.0,1036.0,7.15,0,0,23.0,0.0,0.0,1.0,0.0,0.0
35244,17,-21,-1.0,1035.0,1.79,0,0,20.0,0.0,0.0,2.0,0.0,0.0
35245,22,-28,0.0,1034.0,8.94,0,0,10.0,0.0,0.0,1.0,0.0,0.0
35246,23,-27,1.0,1033.0,16.09,0,0,10.0,0.0,0.0,1.0,0.0,0.0
35247,16,-25,0.0,1032.0,21.9,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35248,22,-26,0.0,1032.0,27.71,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35249,18,-25,0.0,1032.0,33.52,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35250,17,-26,-1.0,1033.0,39.33,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35251,21,-26,-2.0,1033.0,44.25,0,0,13.0,0.0,0.0,1.0,0.0,0.0
35252,23,-25,-2.0,1033.0,49.17,0,0,15.0,0.0,0.0,1.0,0.0,0.0
35253,22,-25,-5.0,1034.0,54.09,0,0,19.0,0.0,0.0,1.0,0.0,0.0
35254,21,-25,-7.0,1034.0,58.11,0,0,22.0,0.0,0.0,1.0,0.0,0.0
35255,23,-23,-8.0,1034.0,59.9,0,0,28.0,0.0,0.0,1.0,0.0,0.0
35256,53,-24,-7.0,1034.0,1.79,0,0,24.0,0.0,0.0,0.0,0.0,0.0
35257,66,-23,-10.0,1034.0,0.89,0,0,33.0,0.0,0.0,2.0,0.0,0.0
35258,52,-23,-10.0,1033.0,1.79,0,0,33.0,0.0,0.0,1.0,0.0,0.0
35259,30,-23,-9.0,1033.0,3.58,0,0,31.0,0.0,0.0,1.0,0.0,0.0
35260,10,-23,-11.0,1033.0,6.71,0,0,36.0,0.0,0.0,1.0,0.0,0.0
35261,10,-23,-8.0,1033.0,9.84,0,0,28.0,0.0,0.0,1.0,0.0,0.0
35262,13,-26,-6.0,1033.0,14.76,0,0,18.0,0.0,0.0,1.0,0.0,0.0
35263,11,-25,-7.0,1033.0,18.78,0,0,22.0,0.0,0.0,1.0,0.0,0.0
35264,14,-25,-9.0,1033.0,20.57,0,0,26.0,0.0,0.0,1.0,0.0,0.0
35265,20,-24,-9.0,1034.0,23.7,0,0,28.0,0.0,0.0,1.0,0.0,0.0
35266,22,-25,-4.0,1035.0,27.72,0,0,17.0,0.0,0.0,1.0,0.0,0.0
35267,23,-26,-3.0,1035.0,31.74,0,0,15.0,0.0,0.0,1.0,0.0,0.0
35268,20,-28,-2.0,1034.0,37.55,0,0,11.0,0.0,0.0,1.0,0.0,0.0
35269,17,-28,0.0,1032.0,42.47,0,0,10.0,0.0,0.0,1.0,0.0,0.0
35270,14,-32,0.0,1031.0,48.28,0,0,6.0,0.0,0.0,1.0,0.0,0.0
35271,10,-33,1.0,1029.0,54.09,0,0,5.0,0.0,0.0,1.0,0.0,0.0
35272,10,-35,1.0,1029.0,61.24,0,0,4.0,0.0,0.0,1.0,0.0,0.0
35273,27,-34,1.0,1029.0,67.05,0,0,5.0,0.0,0.0,1.0,0.0,0.0
35274,44,-26,0.0,1029.0,4.92,0,0,12.0,0.0,0.0,0.0,0.0,0.0
35275,53,-24,-1.0,1029.0,8.05,0,0,15.0,0.0,0.0,0.0,0.0,0.0
35276,59,-23,-2.0,1030.0,9.84,0,0,18.0,0.0,0.0,0.0,0.0,0.0
35277,56,-22,-2.0,1030.0,12.97,0,0,19.0,0.0,0.0,0.0,0.0,0.0
35278,58,-23,-2.0,1030.0,14.76,0,0,18.0,0.0,0.0,0.0,0.0,0.0
35279,66,-24,-6.0,1031.0,0.89,0,0,22.0,0.0,0.0,2.0,0.0,0.0
35280,73,-21,-8.0,1031.0,0.89,0,0,34.0,0.0,0.0,3.0,0.0,0.0
35281,83,-20,-9.0,1031.0,0.89,0,0,40.0,0.0,0.0,2.0,0.0,0.0
35282,81,-20,-9.0,1031.0,1.78,0,0,40.0,0.0,0.0,2.0,0.0,0.0
35283,91,-22,-12.0,1031.0,1.79,0,0,43.0,0.0,0.0,1.0,0.0,0.0
35284,104,-22,-11.0,1031.0,3.58,0,0,39.0,0.0,0.0,1.0,0.0,0.0
35285,88,-22,-12.0,1031.0,5.37,0,0,43.0,0.0,0.0,1.0,0.0,0.0
35286,85,-23,-13.0,1031.0,7.16,0,0,42.0,0.0,0.0,1.0,0.0,0.0
35287,66,-22,-13.0,1031.0,10.29,0,0,46.0,0.0,0.0,1.0,0.0,0.0
35288,47,-23,-13.0,1031.0,13.42,0,0,42.0,0.0,0.0,1.0,0.0,0.0
35289,70,-22,-11.0,1031.0,0.89,0,0,39.0,0.0,0.0,2.0,0.0,0.0
35290,61,-21,-8.0,1032.0,1.79,0,0,34.0,0.0,0.0,1.0,0.0,0.0
35291,47,-22,-5.0,1032.0,0.89,0,0,24.0,0.0,0.0,2.0,0.0,0.0
35292,61,-23,-2.0,1032.0,1.78,0,0,18.0,0.0,0.0,2.0,0.0,0.0
35293,69,-25,0.0,1031.0,2.67,0,0,13.0,0.0,0.0,2.0,0.0,0.0
35294,66,-27,3.0,1030.0,1.79,0,0,8.0,0.0,0.0,1.0,0.0,0.0
35295,63,-28,3.0,1029.0,3.58,0,0,8.0,0.0,0.0,1.0,0.0,0.0
35296,43,-27,4.0,1029.0,1.79,0,0,8.0,0.0,0.0,0.0,0.0,0.0
35297,48,-29,5.0,1029.0,4.92,0,0,6.0,0.0,0.0,1.0,0.0,0.0
35298,67,-26,2.0,1029.0,4.02,0,0,10.0,0.0,0.0,0.0,0.0,0.0
35299,87,-26,1.0,1030.0,8.04,0,0,11.0,0.0,0.0,0.0,0.0,0.0
35300,127,-25,1.0,1030.0,12.06,0,0,12.0,0.0,0.0,0.0,0.0,0.0
35301,126,-20,-3.0,1031.0,0.89,0,0,25.0,0.0,0.0,2.0,0.0,0.0
35302,126,-24,1.0,1031.0,1.78,0,0,13.0,0.0,0.0,2.0,0.0,0.0
35303,106,-19,-5.0,1032.0,1.79,0,0,32.0,0.0,0.0,0.0,0.0,0.0
35304,104,-20,-8.0,1032.0,2.68,0,0,37.0,0.0,0.0,0.0,0.0,0.0
35305,118,-19,-9.0,1032.0,0.89,0,0,44.0,0.0,0.0,3.0,0.0,0.0
35306,141,-19,-9.0,1032.0,1.78,0,0,44.0,0.0,0.0,3.0,0.0,0.0
35307,199,-19,-9.0,1032.0,1.79,0,0,44.0,0.0,0.0,1.0,0.0,0.0
35308,262,-19,-10.0,1032.0,2.68,0,0,47.0,0.0,0.0,1.0,0.0,0.0
35309,234,-21,-10.0,1032.0,4.47,0,0,40.0,0.0,0.0,1.0,0.0,0.0
35310,221,-19,-11.0,1032.0,0.89,0,0,51.0,0.0,0.0,2.0,0.0,0.0
35311,177,-20,-12.0,1031.0,0.89,0,0,51.0,0.0,0.0,1.0,0.0,0.0
35312,135,-20,-11.0,1031.0,4.02,0,0,47.0,0.0,0.0,1.0,0.0,0.0
35313,108,-20,-11.0,1032.0,1.79,0,0,47.0,0.0,0.0,3.0,0.0,0.0
35314,97,-18,-7.0,1032.0,0.89,0,0,41.0,0.0,0.0,2.0,0.0,0.0
35315,87,-20,-3.0,1032.0,1.79,0,0,25.0,0.0,0.0,1.0,0.0,0.0
35316,85,-21,-1.0,1031.0,3.58,0,0,20.0,0.0,0.0,1.0,0.0,0.0
35317,81,-25,1.0,1030.0,5.37,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35318,82,-25,3.0,1029.0,1.79,0,0,10.0,0.0,0.0,2.0,0.0,0.0
35319,81,-25,5.0,1028.0,1.79,0,0,9.0,0.0,0.0,1.0,0.0,0.0
35320,111,-27,5.0,1027.0,1.79,0,0,7.0,0.0,0.0,2.0,0.0,0.0
35321,143,-25,4.0,1027.0,4.02,0,0,9.0,0.0,0.0,0.0,0.0,0.0
35322,153,-22,2.0,1027.0,7.15,0,0,14.0,0.0,0.0,0.0,0.0,0.0
35323,189,-21,2.0,1028.0,11.17,0,0,16.0,0.0,0.0,0.0,0.0,0.0
35324,244,-19,2.0,1029.0,14.3,0,0,19.0,0.0,0.0,0.0,0.0,0.0
35325,273,-18,-4.0,1029.0,0.89,0,0,32.0,0.0,0.0,1.0,0.0,0.0
35326,218,-19,-5.0,1030.0,2.68,0,0,32.0,0.0,0.0,1.0,0.0,0.0
35327,227,-19,-1.0,1031.0,6.7,0,0,24.0,0.0,0.0,1.0,0.0,0.0
35328,95,-19,-2.0,1032.0,0.89,0,0,25.0,0.0,0.0,2.0,0.0,0.0
35329,20,-22,1.0,1032.0,8.94,0,0,16.0,0.0,0.0,1.0,0.0,0.0
35335,12,-24,-6.0,1036.0,39.78,0,0,22.0,0.0,0.0,1.0,0.0,0.0
35336,12,-23,-7.0,1037.0,42.91,0,0,26.0,0.0,0.0,1.0,0.0,0.0
35337,17,-22,-6.0,1038.0,0.89,0,0,26.0,0.0,0.0,2.0,0.0,0.0
35338,33,-22,-2.0,1039.0,1.79,0,0,19.0,0.0,0.0,1.0,0.0,0.0
35339,22,-23,0.0,1039.0,3.58,0,0,15.0,0.0,0.0,1.0,0.0,0.0
35340,20,-26,1.0,1039.0,1.79,0,0,11.0,0.0,0.0,3.0,0.0,0.0
35341,10,-26,1.0,1038.0,0.89,0,0,11.0,0.0,0.0,2.0,0.0,0.0
35342,14,-27,2.0,1036.0,4.02,0,0,9.0,0.0,0.0,1.0,0.0,0.0
35343,12,-27,2.0,1036.0,8.04,0,0,9.0,0.0,0.0,1.0,0.0,0.0
35344,12,-27,4.0,1035.0,12.06,0,0,8.0,0.0,0.0,1.0,0.0,0.0
35345,8,-27,3.0,1035.0,16.98,0,0,8.0,0.0,0.0,1.0,0.0,0.0
35346,19,-27,2.0,1035.0,3.13,0,0,9.0,0.0,0.0,2.0,0.0,0.0
35347,40,-26,1.0,1035.0,3.13,0,0,11.0,0.0,0.0,0.0,0.0,0.0
35348,37,-25,0.0,1035.0,7.15,0,0,13.0,0.0,0.0,0.0,0.0,0.0
35349,42,-22,-2.0,1035.0,0.45,0,0,19.0,0.0,0.0,2.0,0.0,0.0
35350,56,-22,-4.0,1035.0,1.34,0,0,23.0,0.0,0.0,2.0,0.0,0.0
35351,62,-21,-8.0,1035.0,3.13,0,0,34.0,0.0,0.0,1.0,0.0,0.0
35352,57,-22,-9.0,1035.0,0.89,0,0,34.0,0.0,0.0,3.0,0.0,0.0
35353,57,-19,-9.0,1034.0,0.89,0,0,44.0,0.0,0.0,2.0,0.0,0.0
35354,75,-20,-9.0,1034.0,1.79,0,0,40.0,0.0,0.0,1.0,0.0,0.0
35355,96,-20,-9.0,1034.0,0.89,0,0,40.0,0.0,0.0,2.0,0.0,0.0
35356,110,-18,-9.0,1034.0,1.79,0,0,48.0,0.0,0.0,1.0,0.0,0.0
35357,97,-20,-11.0,1033.0,3.58,0,0,47.0,0.0,0.0,1.0,0.0,0.0
35358,105,-20,-11.0,1033.0,5.37,0,0,47.0,0.0,0.0,1.0,0.0,0.0
35359,84,-19,-12.0,1033.0,0.89,0,0,55.0,0.0,0.0,3.0,0.0,0.0
35360,106,-19,-11.0,1033.0,1.79,0,0,51.0,0.0,0.0,1.0,0.0,0.0
35361,112,-19,-11.0,1033.0,0.89,0,0,51.0,0.0,0.0,3.0,0.0,0.0
35362,120,-17,-8.0,1034.0,2.68,0,0,48.0,0.0,0.0,3.0,0.0,0.0
35363,117,-18,-4.0,1033.0,0.89,0,0,32.0,0.0,0.0,2.0,0.0,0.0
35364,118,-18,-1.0,1033.0,1.78,0,0,26.0,0.0,0.0,2.0,0.0,0.0
35365,106,-19,0.0,1031.0,2.67,0,0,22.0,0.0,0.0,2.0,0.0,0.0
35366,96,-23,1.0,1030.0,3.56,0,0,14.0,0.0,0.0,2.0,0.0,0.0
35367,82,-22,2.0,1029.0,4.45,0,0,14.0,0.0,0.0,2.0,0.0,0.0
35368,63,-23,3.0,1029.0,1.79,0,0,12.0,0.0,0.0,0.0,0.0,0.0
35369,79,-23,3.0,1029.0,0.89,0,0,12.0,0.0,0.0,2.0,0.0,0.0
35370,125,-22,0.0,1029.0,0.89,0,0,17.0,0.0,0.0,0.0,0.0,0.0
35371,119,-20,-2.0,1030.0,0.89,0,0,23.0,0.0,0.0,2.0,0.0,0.0
35372,115,-19,-6.0,1030.0,1.79,0,0,34.0,0.0,0.0,3.0,0.0,0.0
35373,131,-16,-6.0,1031.0,1.79,0,0,45.0,0.0,0.0,0.0,0.0,0.0
35374,177,-18,-7.0,1031.0,1.79,0,0,41.0,0.0,0.0,3.0,0.0,0.0
35375,287,-17,-7.0,1032.0,0.89,0,0,44.0,0.0,0.0,0.0,0.0,0.0
35376,299,-19,-8.0,1032.0,1.79,0,0,40.0,0.0,0.0,3.0,0.0,0.0
35377,250,-18,-7.0,1033.0,1.79,0,0,41.0,0.0,0.0,1.0,0.0,0.0
35378,159,-19,-8.0,1033.0,3.58,0,0,40.0,0.0,0.0,1.0,0.0,0.0
35379,124,-20,-9.0,1033.0,6.71,0,0,40.0,0.0,0.0,1.0,0.0,0.0
35380,123,-19,-8.0,1034.0,11.63,0,0,40.0,0.0,0.0,1.0,0.0,0.0
35381,49,-21,-10.0,1034.0,15.65,0,0,40.0,0.0,0.0,1.0,0.0,0.0
35382,36,-19,-9.0,1034.0,0.89,0,0,44.0,0.0,0.0,2.0,0.0,0.0
35383,59,-20,-9.0,1034.0,1.78,0,0,40.0,0.0,0.0,2.0,0.0,0.0
35384,85,-18,-9.0,1035.0,2.67,0,0,48.0,0.0,0.0,2.0,0.0,0.0
35385,170,-18,-11.0,1035.0,1.79,0,0,56.0,0.0,0.0,1.0,0.0,0.0
35386,180,-15,-7.0,1036.0,3.58,0,0,52.0,0.0,0.0,1.0,0.0,0.0
35387,227,-12,-2.0,1036.0,5.37,0,0,46.0,0.0,0.0,1.0,0.0,0.0
35388,199,-20,-1.0,1036.0,0.89,0,0,22.0,0.0,0.0,2.0,0.0,0.0
35389,168,-23,1.0,1035.0,1.78,0,0,14.0,0.0,0.0,2.0,0.0,0.0
35390,93,-24,2.0,1033.0,2.67,0,0,12.0,0.0,0.0,2.0,0.0,0.0
35391,80,-23,3.0,1033.0,1.79,0,0,12.0,0.0,0.0,1.0,0.0,0.0
35392,111,-22,3.0,1033.0,1.79,0,0,13.0,0.0,0.0,2.0,0.0,0.0
35393,133,-19,3.0,1032.0,3.13,0,0,18.0,0.0,0.0,0.0,0.0,0.0
35394,135,-17,1.0,1033.0,6.26,0,0,24.0,0.0,0.0,0.0,0.0,0.0
35395,94,-16,0.0,1033.0,9.39,0,0,28.0,0.0,0.0,0.0,0.0,0.0
35396,103,-17,0.0,1033.0,12.52,0,0,26.0,0.0,0.0,0.0,0.0,0.0
35397,92,-16,1.0,1033.0,1.79,0,0,26.0,0.0,0.0,2.0,0.0,0.0
35398,93,-15,-5.0,1034.0,2.68,0,0,45.0,0.0,0.0,2.0,0.0,0.0
35399,109,-14,-5.0,1034.0,3.57,0,0,49.0,0.0,0.0,2.0,0.0,0.0
35400,122,-14,-6.0,1034.0,4.46,0,0,53.0,0.0,0.0,2.0,0.0,0.0
35401,123,-13,-7.0,1033.0,5.35,0,0,62.0,0.0,0.0,2.0,0.0,0.0
35402,122,-14,-8.0,1033.0,0.89,0,0,61.0,0.0,0.0,1.0,0.0,0.0
35403,172,-15,-7.0,1034.0,2.68,0,0,52.0,0.0,0.0,1.0,0.0,0.0
35404,213,-17,-10.0,1033.0,4.47,0,0,56.0,0.0,0.0,1.0,0.0,0.0
35405,196,-17,-10.0,1033.0,6.26,0,0,56.0,0.0,0.0,1.0,0.0,0.0
35406,158,-18,-10.0,1033.0,0.89,0,0,51.0,0.0,0.0,2.0,0.0,0.0
35407,103,-19,-10.0,1032.0,1.78,0,0,47.0,0.0,0.0,2.0,0.0,0.0
35408,90,-18,-10.0,1033.0,3.13,0,0,51.0,0.0,0.0,1.0,0.0,0.0
35409,70,-18,-7.0,1033.0,4.92,0,0,41.0,0.0,0.0,1.0,0.0,0.0
35410,67,-18,-5.0,1033.0,8.05,0,0,35.0,0.0,0.0,1.0,0.0,0.0
35411,66,-17,-2.0,1033.0,12.07,0,0,30.0,0.0,0.0,1.0,0.0,0.0
35412,52,-18,0.0,1033.0,13.86,0,0,24.0,0.0,0.0,1.0,0.0,0.0
35413,55,-20,2.0,1032.0,1.79,0,0,17.0,0.0,0.0,2.0,0.0,0.0
35414,51,-22,5.0,1030.0,2.68,0,0,12.0,0.0,0.0,2.0,0.0,0.0
35415,47,-22,5.0,1029.0,3.57,0,0,12.0,0.0,0.0,2.0,0.0,0.0
35416,48,-22,5.0,1029.0,5.36,0,0,12.0,0.0,0.0,2.0,0.0,0.0
35417,60,-23,5.0,1029.0,6.25,0,0,11.0,0.0,0.0,2.0,0.0,0.0
35418,88,-23,2.0,1028.0,1.79,0,0,13.0,0.0,0.0,0.0,0.0,0.0
35419,279,-16,2.0,1029.0,5.81,0,0,24.0,0.0,0.0,0.0,0.0,0.0
35420,435,-15,0.0,1029.0,8.94,0,0,31.0,0.0,0.0,0.0,0.0,0.0
35421,489,-13,-2.0,1029.0,0.89,0,0,42.0,0.0,0.0,2.0,0.0,0.0
35422,513,-11,-2.0,1029.0,1.78,0,0,50.0,0.0,0.0,2.0,0.0,0.0
35423,539,-11,-2.0,1028.0,1.79,0,0,50.0,0.0,0.0,0.0,0.0,0.0
35424,567,-10,-2.0,1029.0,0.89,0,0,54.0,0.0,0.0,2.0,0.0,0.0
35425,569,-10,-3.0,1028.0,1.79,0,0,58.0,0.0,0.0,0.0,0.0,0.0
35426,659,-9,-3.0,1027.0,0.89,0,0,63.0,0.0,0.0,2.0,0.0,0.0
35427,648,-9,-3.0,1027.0,1.78,0,0,63.0,0.0,0.0,2.0,0.0,0.0
35428,651,-8,-3.0,1027.0,2.67,0,0,68.0,0.0,0.0,2.0,0.0,0.0
35429,671,-7,-3.0,1027.0,1.79,0,0,73.0,0.0,0.0,3.0,0.0,0.0
35430,623,-7,-3.0,1026.0,1.79,0,0,73.0,0.0,0.0,0.0,0.0,0.0
35431,618,-7,-4.0,1027.0,0.89,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35432,532,-7,-4.0,1027.0,1.78,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35433,477,-8,-5.0,1028.0,3.57,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35434,479,-8,-5.0,1028.0,5.36,0,0,79.0,0.0,0.0,1.0,0.0,0.0
35435,490,-6,-2.0,1028.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
35436,476,-11,1.0,1028.0,1.79,0,0,40.0,0.0,0.0,3.0,0.0,0.0
35437,457,-11,2.0,1027.0,5.81,0,0,37.0,0.0,0.0,3.0,0.0,0.0
