,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
25082,25083,2012,11,11,2,3,,,,7.0,-10.0,35.0,1015.0,4.0,NW,82.69,0.0,0.0
25083,25084,2012,11,11,3,3,,,,9.0,-11.0,34.0,1015.0,3.0,NW,91.63,0.0,0.0
25084,25085,2012,11,11,4,3,,,,11.0,-12.0,34.0,1014.0,2.0,NW,100.57,0.0,0.0
25085,25086,2012,11,11,5,3,,,,11.0,-12.0,34.0,1014.0,2.0,NW,109.51,0.0,0.0
25086,25087,2012,11,11,6,3,,,,11.0,-12.0,34.0,1014.0,2.0,NW,119.34,0.0,0.0
25087,25088,2012,11,11,7,3,,,,9.0,-12.0,34.0,1013.0,2.0,NW,125.15,0.0,0.0
25088,25089,2012,11,11,8,3,,,,11.0,-12.0,32.0,1013.0,3.0,NW,132.3,0.0,0.0
25089,25090,2012,11,11,9,3,,,,12.0,-11.0,32.0,1012.0,4.0,NW,141.24,0.0,0.0
25090,25091,2012,11,11,10,3,,,,17.0,-12.0,27.0,1012.0,5.0,NW,154.2,0.0,0.0
25091,25092,2012,11,11,11,3,,,,13.0,-11.0,28.0,1013.0,6.0,NW,166.27,0.0,0.0
25092,25093,2012,11,11,12,3,,,,17.0,-11.0,28.0,1013.0,6.0,NW,179.23,0.0,0.0
25093,25094,2012,11,11,13,3,,,,15.0,-12.0,26.0,1013.0,6.0,NW,191.3,0.0,0.0
25094,25095,2012,11,11,14,3,,,,15.0,-12.0,26.0,1013.0,6.0,NW,203.37,0.0,0.0
25095,25096,2012,11,11,15,3,,,,13.0,-11.0,28.0,1014.0,6.0,NW,214.55,0.0,0.0
25096,25097,2012,11,11,16,3,,,,12.0,-12.0,26.0,1015.0,6.0,NW,223.49,0.0,0.0
25097,25098,2012,11,11,17,3,,,,14.0,-11.0,30.0,1015.0,5.0,NW,229.3,0.0,0.0
25098,25099,2012,11,11,18,3,,,,11.0,-12.0,30.0,1017.0,4.0,NW,238.24,0.0,0.0
25099,25100,2012,11,11,19,3,,,,9.0,-12.0,30.0,1017.0,4.0,NW,248.07,0.0,0.0
25100,25101,2012,11,11,20,3,,,,10.0,-12.0,30.0,1018.0,4.0,NW,255.22,0.0,0.0
25101,25102,2012,11,11,21,3,,,,11.0,-12.0,32.0,1018.0,3.0,NW,261.03,0.0,0.0
25102,25103,2012,11,11,22,3,,,,13.0,-12.0,32.0,1019.0,3.0,NW,266.84,0.0,0.0
25103,25104,2012,11,11,23,3,,,,10.0,-12.0,32.0,1019.0,3.0,NW,271.76,0.0,0.0
25104,25105,2012,11,12,0,3,,,,12.0,-12.0,32.0,1019.0,3.0,NW,276.68,0.0,0.0
25105,25106,2012,11,12,1,3,,,,12.0,-12.0,34.0,1019.0,2.0,NW,278.47,0.0,0.0
25106,25107,2012,11,12,2,3,,,,13.0,-12.0,34.0,1019.0,2.0,NW,282.49,0.0,0.0
25107,25108,2012,11,12,3,3,,,,12.0,-12.0,34.0,1019.0,2.0,NW,288.3,0.0,0.0
25108,25109,2012,11,12,4,3,,,,13.0,-13.0,31.0,1019.0,2.0,NW,294.11,0.0,0.0
25109,25110,2012,11,12,5,3,,,,10.0,-13.0,31.0,1019.0,2.0,NW,299.92,0.0,0.0
25110,25111,2012,11,12,6,3,,,,14.0,-13.0,31.0,1019.0,2.0,NW,304.84,0.0,0.0
25111,25112,2012,11,12,7,3,,,,25.0,-12.0,37.0,1020.0,1.0,NW,307.97,0.0,0.0
25112,25113,2012,11,12,8,3,,,,22.0,-14.0,25.0,1020.0,4.0,NW,311.99,0.0,0.0
25113,25114,2012,11,12,9,3,,,,18.0,-12.0,30.0,1020.0,4.0,NE,1.79,0.0,0.0
25114,25115,2012,11,12,10,3,,,,26.0,-13.0,24.0,1019.0,6.0,NW,4.02,0.0,0.0
25115,25116,2012,11,12,11,3,,,,26.0,-13.0,22.0,1019.0,7.0,NW,7.15,0.0,0.0
25116,25117,2012,11,12,12,3,,,,26.0,-13.0,20.0,1018.0,8.0,NW,11.17,0.0,0.0
25117,25118,2012,11,12,13,3,,,,24.0,-16.0,15.0,1016.0,9.0,NW,18.32,0.0,0.0
25118,25119,2012,11,12,14,3,,,,26.0,-16.0,14.0,1015.0,10.0,NW,27.26,0.0,0.0
25119,25120,2012,11,12,15,3,,,,22.0,-15.0,16.0,1015.0,9.0,NW,36.2,0.0,0.0
25120,25121,2012,11,12,16,3,,,,23.0,-14.0,18.0,1015.0,9.0,NW,45.14,0.0,0.0
25121,25122,2012,11,12,17,3,,,,34.0,-12.0,22.0,1015.0,8.0,NW,52.29,0.0,0.0
25122,25123,2012,11,12,18,3,,,,43.0,-12.0,24.0,1016.0,7.0,NW,58.1,0.0,0.0
25123,25124,2012,11,12,19,3,,,,45.0,-11.0,28.0,1016.0,6.0,NW,62.12,0.0,0.0
25124,25125,2012,11,12,20,3,,,,35.0,-10.0,30.0,1016.0,6.0,NW,66.14,0.0,0.0
25125,25126,2012,11,12,21,3,,,,8.0,-11.0,28.0,1017.0,6.0,NW,71.95,0.0,0.0
25126,25127,2012,11,12,22,3,,,,6.0,-11.0,30.0,1017.0,5.0,NW,77.76,0.0,0.0
25127,25128,2012,11,12,23,3,,,,9.0,-11.0,30.0,1017.0,5.0,NW,83.57,0.0,0.0
25128,25129,2012,11,13,0,3,,,,12.0,-10.0,35.0,1017.0,4.0,NW,88.49,0.0,0.0
25129,25130,2012,11,13,1,3,,,,11.0,-11.0,34.0,1017.0,3.0,NW,92.51,0.0,0.0
25130,25131,2012,11,13,2,3,,,,8.0,-15.0,25.0,1017.0,3.0,NW,101.45,0.0,0.0
25131,25132,2012,11,13,3,3,,,,14.0,-17.0,21.0,1017.0,3.0,NW,114.41,0.0,0.0
25132,25133,2012,11,13,4,3,,,,10.0,-16.0,24.0,1017.0,2.0,NW,125.59,0.0,0.0
25133,25134,2012,11,13,5,3,,,,7.0,-17.0,22.0,1018.0,2.0,NW,134.53,0.0,0.0
25134,25135,2012,11,13,6,3,,,,7.0,-15.0,29.0,1018.0,1.0,NW,141.68,0.0,0.0
25135,25136,2012,11,13,7,3,,,,10.0,-16.0,26.0,1019.0,1.0,NW,148.83,0.0,0.0
25136,25137,2012,11,13,8,3,,,,14.0,-16.0,26.0,1019.0,1.0,NW,156.88,0.0,0.0
25137,25138,2012,11,13,9,3,,,,17.0,-16.0,24.0,1020.0,2.0,NW,165.82,0.0,0.0
25138,25139,2012,11,13,10,3,,,,15.0,-16.0,21.0,1019.0,4.0,NW,172.97,0.0,0.0
25139,25140,2012,11,13,11,3,,,,14.0,-17.0,18.0,1019.0,5.0,NW,181.91,0.0,0.0
25140,25141,2012,11,13,12,3,,,,11.0,-17.0,18.0,1018.0,5.0,NW,190.85,0.0,0.0
25141,25142,2012,11,13,13,3,,,,12.0,-18.0,15.0,1017.0,6.0,NW,202.03,0.0,0.0
25142,25143,2012,11,13,14,3,,,,12.0,-18.0,15.0,1017.0,6.0,NW,210.97,0.0,0.0
25143,25144,2012,11,13,15,3,,,,8.0,-18.0,15.0,1017.0,6.0,NW,219.02,0.0,0.0
25144,25145,2012,11,13,16,3,,,,7.0,-20.0,13.0,1017.0,6.0,NW,227.07,0.0,0.0
25145,25146,2012,11,13,17,3,,,,15.0,-18.0,17.0,1018.0,5.0,NW,232.88,0.0,0.0
25146,25147,2012,11,13,18,3,,,,11.0,-18.0,19.0,1019.0,3.0,NW,240.93,0.0,0.0
25147,25148,2012,11,13,19,3,,,,18.0,-18.0,19.0,1019.0,3.0,NW,249.87,0.0,0.0
25148,25149,2012,11,13,20,3,,,,23.0,-20.0,16.0,1020.0,3.0,NW,261.05,0.0,0.0
25149,25150,2012,11,13,21,3,,,,24.0,-20.0,16.0,1020.0,3.0,NW,273.12,0.0,0.0
25150,25151,2012,11,13,22,3,,,,24.0,-20.0,17.0,1021.0,2.0,NW,284.3,0.0,0.0
25151,25152,2012,11,13,23,3,,,,17.0,-19.0,20.0,1022.0,1.0,NW,288.32,0.0,0.0
25152,25153,2012,11,14,0,3,,,,17.0,-18.0,21.0,1022.0,2.0,NW,293.24,0.0,0.0
25153,25154,2012,11,14,1,3,,,,17.0,-17.0,24.0,1023.0,1.0,NW,298.16,0.0,0.0
25154,25155,2012,11,14,2,3,,,,14.0,-17.0,24.0,1023.0,1.0,NW,303.97,0.0,0.0
25155,25156,2012,11,14,3,3,,,,12.0,-17.0,26.0,1023.0,0.0,NW,309.78,0.0,0.0
25156,25157,2012,11,14,4,3,,,,13.0,-13.0,42.0,1023.0,-2.0,NE,1.79,0.0,0.0
25157,25158,2012,11,14,5,3,,,,16.0,-12.0,53.0,1024.0,-4.0,NW,4.02,0.0,0.0
25158,25159,2012,11,14,6,3,,,,15.0,-12.0,53.0,1024.0,-4.0,NW,8.04,0.0,0.0
25159,25160,2012,11,14,7,3,,,,23.0,-11.0,50.0,1025.0,-2.0,NW,11.17,0.0,0.0
25160,25161,2012,11,14,8,3,,,,26.0,-12.0,39.0,1026.0,0.0,NW,15.19,0.0,0.0
25161,25162,2012,11,14,9,3,,,,25.0,-14.0,31.0,1026.0,1.0,NE,4.92,0.0,0.0
25162,25163,2012,11,14,10,3,,,,31.0,-14.0,27.0,1026.0,3.0,NE,8.94,0.0,0.0
25163,25164,2012,11,14,11,3,,,,27.0,-16.0,21.0,1026.0,4.0,NE,12.96,0.0,0.0
25164,25165,2012,11,14,12,3,,,,18.0,-16.0,18.0,1025.0,6.0,NE,16.09,0.0,0.0
25165,25166,2012,11,14,13,3,,,,18.0,-16.0,17.0,1025.0,7.0,NW,4.02,0.0,0.0
25166,25167,2012,11,14,14,3,,,,26.0,-15.0,17.0,1024.0,8.0,NW,7.15,0.0,0.0
25167,25168,2012,11,14,15,3,,,,19.0,-14.0,20.0,1024.0,7.0,NE,3.13,0.0,0.0
25168,25169,2012,11,14,16,3,,,,32.0,-13.0,24.0,1024.0,6.0,NE,4.92,0.0,0.0
25169,25170,2012,11,14,17,3,,,,36.0,-12.0,30.0,1024.0,4.0,cv,0.89,0.0,0.0
25170,25171,2012,11,14,18,3,,,,49.0,-9.0,43.0,1025.0,2.0,cv,1.34,0.0,0.0
25171,25172,2012,11,14,19,3,,,,55.0,-7.0,55.0,1026.0,1.0,cv,2.23,0.0,0.0
25172,25173,2012,11,14,20,3,,,,81.0,-8.0,50.0,1026.0,1.0,cv,3.12,0.0,0.0
25173,25174,2012,11,14,21,3,,,,130.0,-5.0,74.0,1027.0,-1.0,cv,4.01,0.0,0.0
25174,25175,2012,11,14,22,3,,,,144.0,-6.0,74.0,1028.0,-2.0,NE,0.89,0.0,0.0
25175,25176,2012,11,14,23,3,,,,144.0,-6.0,74.0,1028.0,-2.0,cv,0.89,0.0,0.0
25176,25177,2012,11,15,0,3,,,,117.0,-6.0,79.0,1028.0,-3.0,cv,1.34,0.0,0.0
25177,25178,2012,11,15,1,3,,,,162.0,-5.0,86.0,1028.0,-3.0,NE,0.89,0.0,0.0
25178,25179,2012,11,15,2,3,,,,200.0,-5.0,86.0,1029.0,-3.0,cv,0.89,0.0,0.0
25179,25180,2012,11,15,3,3,,,,171.0,-5.0,86.0,1029.0,-3.0,cv,1.34,0.0,0.0
25180,25181,2012,11,15,4,3,,,,145.0,-5.0,92.0,1028.0,-4.0,NE,0.89,0.0,0.0
25181,25182,2012,11,15,5,3,,,,102.0,-6.0,85.0,1029.0,-4.0,NW,1.79,0.0,0.0
25182,25183,2012,11,15,6,3,,,,85.0,-5.0,92.0,1029.0,-4.0,NW,2.68,0.0,0.0
25183,25184,2012,11,15,7,3,,,,103.0,-5.0,92.0,1029.0,-4.0,cv,0.89,0.0,0.0
25184,25185,2012,11,15,8,3,,,,83.0,-4.0,92.0,1030.0,-3.0,NW,1.79,0.0,0.0
25185,25186,2012,11,15,9,3,,,,112.0,-4.0,64.0,1030.0,2.0,cv,0.89,0.0,0.0
25186,25187,2012,11,15,10,3,,,,146.0,-5.0,55.0,1029.0,3.0,cv,1.78,0.0,0.0
25187,25188,2012,11,15,11,3,,,,183.0,-6.0,48.0,1029.0,4.0,cv,2.67,0.0,0.0
25188,25189,2012,11,15,12,3,,,,191.0,-6.0,41.0,1028.0,6.0,SE,1.79,0.0,0.0
25189,25190,2012,11,15,13,3,,,,225.0,-6.0,41.0,1027.0,6.0,cv,0.89,0.0,0.0
25190,25191,2012,11,15,14,3,,,,227.0,-7.0,36.0,1026.0,7.0,cv,1.78,0.0,0.0
25191,25192,2012,11,15,15,3,,,,145.0,-9.0,30.0,1025.0,7.0,cv,2.67,0.0,0.0
25192,25193,2012,11,15,16,3,,,,125.0,-9.0,30.0,1025.0,7.0,SE,3.13,0.0,0.0
25193,25194,2012,11,15,17,3,,,,130.0,-8.0,38.0,1025.0,5.0,cv,0.89,0.0,0.0
25194,25195,2012,11,15,18,3,,,,122.0,-7.0,44.0,1025.0,4.0,SE,1.79,0.0,0.0
25195,25196,2012,11,15,19,3,,,,113.0,-8.0,33.0,1026.0,7.0,SE,3.58,0.0,0.0
25196,25197,2012,11,15,20,3,,,,130.0,-1.0,69.0,1026.0,4.0,NW,4.92,0.6,0.6
25197,25198,2012,11,15,21,3,,,,137.0,1.0,86.0,1025.0,2.0,NW,8.05,0.6,1.2
25198,25199,2012,11,15,22,3,,,,137.0,0.0,93.0,1025.0,1.0,cv,0.89,0.7,1.9
25199,25200,2012,11,15,23,3,,,,129.0,0.0,100.0,1025.0,0.0,SE,0.89,1.4,3.3
25200,25201,2012,11,16,0,3,,,,126.0,0.0,100.0,1025.0,0.0,SE,1.78,0.1,3.4
25201,25202,2012,11,16,1,3,,,,136.0,0.0,100.0,1024.0,0.0,cv,0.89,0.0,0.0
25202,25203,2012,11,16,2,3,,,,159.0,0.0,93.0,1024.0,1.0,cv,1.78,0.0,0.0
25203,25204,2012,11,16,3,3,,,,159.0,0.0,100.0,1023.0,0.0,NW,1.79,0.0,0.0
25204,25205,2012,11,16,4,3,,,,180.0,0.0,100.0,1023.0,0.0,NW,3.58,0.0,0.0
25205,25206,2012,11,16,5,3,,,,175.0,0.0,100.0,1023.0,0.0,cv,0.89,0.0,0.0
25206,25207,2012,11,16,6,3,,,,170.0,0.0,100.0,1023.0,0.0,cv,1.78,0.0,0.0
25207,25208,2012,11,16,7,3,,,,171.0,0.0,100.0,1023.0,0.0,cv,2.23,0.0,0.0
25208,25209,2012,11,16,8,3,,,,176.0,0.0,93.0,1023.0,1.0,cv,3.12,0.0,0.0
25209,25210,2012,11,16,9,3,,,,206.0,0.0,93.0,1023.0,1.0,cv,4.01,0.0,0.0
25210,25211,2012,11,16,10,3,,,,252.0,1.0,100.0,1023.0,1.0,NE,1.79,0.0,0.0
25211,25212,2012,11,16,11,3,,,,263.0,1.0,93.0,1022.0,2.0,NW,1.79,0.0,0.0
25212,25213,2012,11,16,12,3,,,,256.0,2.0,80.0,1021.0,5.0,cv,0.89,0.0,0.0
25213,25214,2012,11,16,13,3,,,,182.0,3.0,81.0,1020.0,6.0,cv,1.78,0.0,0.0
25214,25215,2012,11,16,14,3,,,,10.0,1.0,61.0,1020.0,8.0,cv,3.57,0.0,0.0
25215,25216,2012,11,16,15,3,,,,13.0,-5.0,36.0,1019.0,9.0,NW,7.15,0.0,0.0
25216,25217,2012,11,16,16,3,,,,17.0,-5.0,36.0,1020.0,9.0,NW,14.3,0.0,0.0
25217,25218,2012,11,16,17,3,,,,20.0,-5.0,39.0,1020.0,8.0,NW,21.45,0.0,0.0
25218,25219,2012,11,16,18,3,,,,25.0,-5.0,42.0,1020.0,7.0,NW,28.6,0.0,0.0
25219,25220,2012,11,16,19,3,,,,20.0,-4.0,48.0,1021.0,6.0,NW,35.75,0.0,0.0
25220,25221,2012,11,16,20,3,,,,19.0,-5.0,45.0,1021.0,6.0,NW,40.67,0.0,0.0
25221,25222,2012,11,16,21,3,,,,23.0,-5.0,48.0,1021.0,5.0,NW,44.69,0.0,0.0
25222,25223,2012,11,16,22,3,,,,18.0,-7.0,38.0,1021.0,6.0,NW,47.82,0.0,0.0
25223,25224,2012,11,16,23,3,,,,17.0,-6.0,41.0,1020.0,6.0,NW,50.95,0.0,0.0
25224,25225,2012,11,17,0,3,,,,20.0,-5.0,69.0,1020.0,0.0,NW,54.08,0.0,0.0
25225,25226,2012,11,17,1,3,,,,28.0,-5.0,64.0,1020.0,1.0,NW,58.1,0.0,0.0
25226,25227,2012,11,17,2,3,,,,27.0,-5.0,74.0,1020.0,-1.0,NW,59.89,0.0,0.0
25227,25228,2012,11,17,3,3,,,,35.0,-5.0,79.0,1020.0,-2.0,NW,61.68,0.0,0.0
25228,25229,2012,11,17,4,3,,,,38.0,-5.0,74.0,1019.0,-1.0,cv,0.45,0.0,0.0
25229,25230,2012,11,17,5,3,,,,56.0,-3.0,92.0,1019.0,-2.0,cv,0.9,0.0,0.0
25230,25231,2012,11,17,6,3,,,,57.0,-5.0,74.0,1020.0,-1.0,cv,1.79,0.0,0.0
25231,25232,2012,11,17,7,3,,,,75.0,-5.0,59.0,1020.0,2.0,cv,3.58,0.0,0.0
25232,25233,2012,11,17,8,3,,,,70.0,-3.0,86.0,1020.0,-1.0,NE,1.79,0.0,0.0
25233,25234,2012,11,17,9,3,,,,50.0,-3.0,60.0,1021.0,4.0,cv,0.89,0.0,0.0
25234,25235,2012,11,17,10,3,,,,51.0,-5.0,42.0,1021.0,7.0,cv,2.68,0.0,0.0
25235,25236,2012,11,17,11,3,,,,58.0,-4.0,45.0,1021.0,7.0,SE,1.79,0.0,0.0
25236,25237,2012,11,17,12,3,,,,56.0,-4.0,42.0,1020.0,8.0,SE,3.58,0.0,0.0
25237,25238,2012,11,17,13,3,,,,62.0,-6.0,34.0,1019.0,9.0,cv,0.89,0.0,0.0
25238,25239,2012,11,17,14,3,,,,64.0,-7.0,29.0,1019.0,10.0,cv,2.68,0.0,0.0
25239,25240,2012,11,17,15,3,,,,72.0,-8.0,27.0,1019.0,10.0,SE,1.79,0.0,0.0
25240,25241,2012,11,17,16,3,,,,69.0,-7.0,31.0,1019.0,9.0,SE,3.58,0.0,0.0
25241,25242,2012,11,17,17,3,,,,66.0,-5.0,42.0,1019.0,7.0,SE,5.37,0.0,0.0
25242,25243,2012,11,17,18,3,,,,57.0,-2.0,64.0,1020.0,4.0,SE,6.26,0.0,0.0
25243,25244,2012,11,17,19,3,,,,93.0,-2.0,69.0,1020.0,3.0,cv,0.89,0.0,0.0
25244,25245,2012,11,17,20,3,,,,114.0,-2.0,74.0,1020.0,2.0,cv,1.78,0.0,0.0
25245,25246,2012,11,17,21,3,,,,135.0,-2.0,74.0,1021.0,2.0,cv,2.23,0.0,0.0
25246,25247,2012,11,17,22,3,,,,157.0,-3.0,69.0,1021.0,2.0,SE,1.79,0.0,0.0
25247,25248,2012,11,17,23,3,,,,179.0,-3.0,69.0,1021.0,2.0,SE,3.58,0.0,0.0
25248,25249,2012,11,18,0,3,,,,171.0,-3.0,69.0,1021.0,2.0,SE,5.37,0.0,0.0
25249,25250,2012,11,18,1,3,,,,180.0,-3.0,86.0,1020.0,-1.0,SE,6.26,0.0,0.0
25250,25251,2012,11,18,2,3,,,,189.0,-3.0,86.0,1020.0,-1.0,cv,0.89,0.0,0.0
25251,25252,2012,11,18,3,3,,,,219.0,-3.0,86.0,1020.0,-1.0,SE,0.89,0.0,0.0
25252,25253,2012,11,18,4,3,,,,174.0,-2.0,86.0,1019.0,0.0,SE,1.78,0.0,0.0
25253,25254,2012,11,18,5,3,,,,154.0,-3.0,80.0,1019.0,0.0,cv,0.89,0.0,0.0
25254,25255,2012,11,18,6,3,,,,167.0,-3.0,86.0,1019.0,-1.0,cv,1.78,0.0,0.0
25255,25256,2012,11,18,7,3,,,,164.0,-3.0,92.0,1019.0,-2.0,NW,0.89,0.0,0.0
25256,25257,2012,11,18,8,3,,,,168.0,-2.0,86.0,1019.0,0.0,NW,2.68,0.0,0.0
25257,25258,2012,11,18,9,3,,,,179.0,-1.0,74.0,1019.0,3.0,NW,4.47,0.0,0.0
25258,25259,2012,11,18,10,3,,,,164.0,-2.0,60.0,1019.0,5.0,cv,0.89,0.0,0.0
25259,25260,2012,11,18,11,3,,,,170.0,-2.0,56.0,1018.0,6.0,cv,1.78,0.0,0.0
25260,25261,2012,11,18,12,3,,,,157.0,-2.0,56.0,1017.0,6.0,cv,2.67,0.0,0.0
25261,25262,2012,11,18,13,3,,,,156.0,-2.0,52.0,1016.0,7.0,cv,3.56,0.0,0.0
25262,25263,2012,11,18,14,3,,,,156.0,-2.0,49.0,1016.0,8.0,cv,4.45,0.0,0.0
25263,25264,2012,11,18,15,3,,,,153.0,-2.0,49.0,1016.0,8.0,cv,5.34,0.0,0.0
25264,25265,2012,11,18,16,3,,,,152.0,-2.0,49.0,1016.0,8.0,NW,1.79,0.0,0.0
25265,25266,2012,11,18,17,3,,,,17.0,-6.0,29.0,1017.0,11.0,NW,8.94,0.0,0.0
25266,25267,2012,11,18,18,3,,,,13.0,-9.0,25.0,1018.0,10.0,NW,16.99,0.0,0.0
25267,25268,2012,11,18,19,3,,,,11.0,-9.0,28.0,1020.0,8.0,NW,29.06,0.0,0.0
25268,25269,2012,11,18,20,3,,,,12.0,-9.0,30.0,1020.0,7.0,NW,38.89,0.0,0.0
25269,25270,2012,11,18,21,3,,,,8.0,-9.0,33.0,1022.0,6.0,NW,43.81,0.0,0.0
25270,25271,2012,11,18,22,3,,,,7.0,-11.0,30.0,1022.0,5.0,NW,48.73,0.0,0.0
25271,25272,2012,11,18,23,3,,,,11.0,-12.0,27.0,1023.0,5.0,NW,57.67,0.0,0.0
25272,25273,2012,11,19,0,3,,,,7.0,-13.0,27.0,1023.0,4.0,NW,67.5,0.0,0.0
25273,25274,2012,11,19,1,3,,,,9.0,-12.0,30.0,1023.0,4.0,NW,76.44,0.0,0.0
25274,25275,2012,11,19,2,3,,,,10.0,-13.0,27.0,1024.0,4.0,NW,86.27,0.0,0.0
25275,25276,2012,11,19,3,3,,,,6.0,-11.0,34.0,1025.0,3.0,NW,94.32,0.0,0.0
25276,25277,2012,11,19,4,3,,,,12.0,-11.0,34.0,1024.0,3.0,NW,103.26,0.0,0.0
25277,25278,2012,11,19,5,3,,,,13.0,-11.0,37.0,1025.0,2.0,NW,109.07,0.0,0.0
25278,25279,2012,11,19,6,3,,,,14.0,-9.0,47.0,1025.0,1.0,cv,0.89,0.0,0.0
25279,25280,2012,11,19,7,3,,,,22.0,-8.0,54.0,1025.0,0.0,NW,4.02,0.0,0.0
25280,25281,2012,11,19,8,3,,,,27.0,-9.0,47.0,1026.0,1.0,cv,0.89,0.0,0.0
25281,25282,2012,11,19,9,3,,,,20.0,-10.0,37.0,1027.0,3.0,NE,1.79,0.0,0.0
25282,25283,2012,11,19,10,3,,,,22.0,-11.0,30.0,1027.0,5.0,NE,5.81,0.0,0.0
25283,25284,2012,11,19,11,3,,,,24.0,-12.0,24.0,1027.0,7.0,NW,3.13,0.0,0.0
25284,25285,2012,11,19,12,3,,,,23.0,-12.0,22.0,1025.0,8.0,NE,4.02,0.0,0.0
25285,25286,2012,11,19,13,3,,,,22.0,-12.0,22.0,1024.0,8.0,cv,0.89,0.0,0.0
25286,25287,2012,11,19,14,3,,,,31.0,-12.0,21.0,1024.0,9.0,cv,1.78,0.0,0.0
25287,25288,2012,11,19,15,3,,,,36.0,-11.0,23.0,1023.0,9.0,SE,3.13,0.0,0.0
25288,25289,2012,11,19,16,3,,,,36.0,-11.0,23.0,1023.0,9.0,SE,7.15,0.0,0.0
25289,25290,2012,11,19,17,3,,,,51.0,-10.0,28.0,1023.0,7.0,SE,11.17,0.0,0.0
25290,25291,2012,11,19,18,3,,,,67.0,-9.0,30.0,1024.0,7.0,cv,3.13,0.0,0.0
25291,25292,2012,11,19,19,3,,,,,-8.0,35.0,1024.0,6.0,cv,4.92,0.0,0.0
25292,25293,2012,11,19,20,3,,,,,-6.0,51.0,1024.0,3.0,SE,1.79,0.0,0.0
25293,25294,2012,11,19,21,3,,,,,-4.0,74.0,1024.0,0.0,cv,0.89,0.0,0.0
25294,25295,2012,11,19,22,3,,,,,-4.0,80.0,1024.0,-1.0,NE,1.79,0.0,0.0
25295,25296,2012,11,19,23,3,,,,,-4.0,74.0,1023.0,0.0,cv,0.89,0.0,0.0
25296,25297,2012,11,20,0,3,,,,,-5.0,86.0,1023.0,-3.0,NE,0.89,0.0,0.0
25297,25298,2012,11,20,1,3,,,,,-4.0,86.0,1023.0,-2.0,NW,1.79,0.0,0.0
25298,25299,2012,11,20,2,3,,,,,-4.0,86.0,1024.0,-2.0,NW,2.68,0.0,0.0
25299,25300,2012,11,20,3,3,,,,,-5.0,92.0,1024.0,-4.0,NW,4.47,0.0,0.0
25300,25301,2012,11,20,4,3,,,,,-5.0,92.0,1024.0,-4.0,NW,5.36,0.0,0.0
25301,25302,2012,11,20,5,3,,,,,-5.0,92.0,1024.0,-4.0,NW,7.15,0.0,0.0
25302,25303,2012,11,20,6,3,,,,,-5.0,86.0,1024.0,-3.0,NW,8.04,0.0,0.0
25303,25304,2012,11,20,7,3,,,,,-5.0,92.0,1024.0,-4.0,NW,9.83,0.0,0.0
25304,25305,2012,11,20,8,3,,,,,-3.0,69.0,1025.0,2.0,NW,12.96,0.0,0.0
25305,25306,2012,11,20,9,3,,,,,-4.0,55.0,1025.0,4.0,NW,16.98,0.0,0.0
25306,25307,2012,11,20,10,3,,,,,-5.0,45.0,1024.0,6.0,NW,21.9,0.0,0.0
25307,25308,2012,11,20,11,3,,,,,-6.0,39.0,1024.0,7.0,NE,4.02,0.0,0.0
25308,25309,2012,11,20,12,3,,,,,-7.0,31.0,1023.0,9.0,NW,3.13,0.0,0.0
25309,25310,2012,11,20,13,3,,,,,-7.0,29.0,1022.0,10.0,cv,0.89,0.0,0.0
25310,25311,2012,11,20,14,3,,,,,-7.0,27.0,1022.0,11.0,cv,1.78,0.0,0.0
25311,25312,2012,11,20,15,3,,,,57.0,-8.0,27.0,1021.0,10.0,cv,2.67,0.0,0.0
25312,25313,2012,11,20,16,3,,,,87.0,-7.0,31.0,1021.0,9.0,SE,1.79,0.0,0.0
25313,25314,2012,11,20,17,3,,,,110.0,-6.0,39.0,1021.0,7.0,SE,2.68,0.0,0.0
25314,25315,2012,11,20,18,3,,,,132.0,-3.0,60.0,1022.0,4.0,SE,3.57,0.0,0.0
25315,25316,2012,11,20,19,3,,,,159.0,-4.0,64.0,1022.0,2.0,SE,4.46,0.0,0.0
25316,25317,2012,11,20,20,3,,,,134.0,-2.0,69.0,1022.0,3.0,cv,0.89,0.0,0.0
25317,25318,2012,11,20,21,3,,,,141.0,-2.0,74.0,1023.0,2.0,SE,0.89,0.0,0.0
25318,25319,2012,11,20,22,3,,,,153.0,-2.0,80.0,1022.0,1.0,cv,0.89,0.0,0.0
25319,25320,2012,11,20,23,3,,,,149.0,-2.0,86.0,1022.0,0.0,SE,0.89,0.0,0.0
25320,25321,2012,11,21,0,3,,,,163.0,-3.0,86.0,1022.0,-1.0,SE,1.78,0.0,0.0
25321,25322,2012,11,21,1,3,,,,164.0,-3.0,80.0,1021.0,0.0,SE,2.67,0.0,0.0
25322,25323,2012,11,21,2,3,,,,248.0,-3.0,80.0,1021.0,0.0,cv,0.89,0.0,0.0
25323,25324,2012,11,21,3,3,,,,334.0,-4.0,80.0,1021.0,-1.0,cv,1.78,0.0,0.0
25324,25325,2012,11,21,4,3,,,,370.0,-4.0,92.0,1020.0,-3.0,NE,0.89,0.0,0.0
25325,25326,2012,11,21,5,3,,,,331.0,-3.0,92.0,1020.0,-2.0,cv,0.45,0.0,0.0
